name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Minneapolis, MN",7/28/2023,31.6,21.9,25.1,34.6,21.9,25.7,19.1,70.3,11.65,100,8.33,rain,0,0,88.2,23,69.2,1013.2,35.7,15.5,264.8,22.9,9,60,2023-07-28T05:53:53,2023-07-28T20:44:41,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",7/29/2023,26.9,17.3,22.5,27,17.3,22.5,14.7,63.2,0,0,0,,0,0,44.6,17.9,354.4,1019.6,29.2,16,236,20.3,8,10,2023-07-29T05:54:59,2023-07-29T20:43:31,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",7/30/2023,26.7,16.5,21.9,26.6,16.5,21.9,12.7,58.5,0,0,0,,0,0,22.3,12.3,6.8,1020.5,17.1,16,255.7,22,9,10,2023-07-30T05:56:05,2023-07-30T20:42:19,0.43,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",7/31/2023,28.6,15.7,22.9,27.8,15.7,22.7,13.1,57.4,0,0,0,,0,0,14.8,11.8,133.8,1020.1,14.6,15.9,273.9,23.7,9,10,2023-07-31T05:57:12,2023-07-31T20:41:06,0.46,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/1/2023,29.8,18,24.3,30.3,18,24.5,16.1,61,0,0,0,,0,0,50,16.6,147.9,1018.8,30.8,16,274.4,23.7,9,10,2023-08-01T05:58:20,2023-08-01T20:39:51,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/2/2023,32,21.9,26.5,33.7,21.9,27.3,20,68.5,0,0,0,,0,0,60.9,15.7,124.8,1014.8,33.9,16,197,16.7,8,30,2023-08-02T05:59:28,2023-08-02T20:38:34,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/3/2023,34.3,23.4,28.3,35.1,23.4,28.9,19.6,62.8,4.597,100,8.33,rain,0,0,63.3,24.1,310.4,1013.8,34.3,15.8,283.3,24.7,10,30,2023-08-03T06:00:37,2023-08-03T20:37:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/4/2023,31.4,19.5,25.8,32.7,19.5,26.3,18.5,65.7,0,0,0,,0,0,45.6,19.8,74,1014.2,31.2,15.9,261.7,22.7,8,10,2023-08-04T06:01:45,2023-08-04T20:35:56,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/5/2023,28.5,22.4,25.1,28.8,22.4,25.3,17.3,62.5,0.418,100,4.17,rain,0,0,33.5,19.1,109.4,1014.9,58.3,14.3,194.6,16.9,7,10,2023-08-05T06:02:54,2023-08-05T20:34:34,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/6/2023,23.9,19.9,21.6,23.9,19.9,21.6,17.6,78.7,5.374,100,29.17,rain,0,0,55.4,14.7,78,1012.4,62.3,13.4,51.3,4.4,2,10,2023-08-06T06:04:04,2023-08-06T20:33:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/7/2023,28.4,17.9,22.9,27.9,17.9,22.8,15.3,66.4,0,0,0,,0,0,29.5,16.6,333.1,1012.9,36.6,13.6,258.1,22.4,8,10,2023-08-07T06:05:14,2023-08-07T20:31:47,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/8/2023,28.5,15.9,23,27.9,15.9,22.9,13.5,57.3,0,0,0,,0,0,29.5,19.7,255,1012.3,13.6,14.5,285.2,24.7,9,10,2023-08-08T06:06:24,2023-08-08T20:30:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/9/2023,26.5,17.9,22.7,26.5,17.9,22.7,15.4,64.4,2.024,100,4.17,rain,0,0,38.9,15.3,286,1008.2,35.5,14.8,184.3,15.6,8,10,2023-08-09T06:07:34,2023-08-09T20:28:54,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/10/2023,25.4,18.5,22.2,25.4,18.5,22.2,13.7,59.3,0,0,0,,0,0,22.3,17.6,69.7,1007.5,63,16,191.4,16.4,8,10,2023-08-10T06:08:44,2023-08-10T20:27:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/11/2023,30.3,18.6,22.3,30.4,18.6,22.4,17.4,76.1,17.229,100,37.5,rain,0,0,59,21.2,245.2,1004.7,52.2,15.3,272.3,23.5,9,30,2023-08-11T06:09:55,2023-08-11T20:25:56,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/12/2023,26.9,17.2,22.4,27,17.2,22.4,14.7,63.8,0,0,0,,0,0,53.6,24.9,290.8,1010.3,23.2,16,282.1,24.1,10,10,2023-08-12T06:11:06,2023-08-12T20:24:25,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/13/2023,23,17.6,19.8,23,17.6,19.8,16.1,79.7,7.18,100,25,rain,0,0,24.1,15.2,81.5,1014.4,66.5,14.7,77.2,6.9,4,10,2023-08-13T06:12:17,2023-08-13T20:22:52,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/14/2023,21.8,16.3,18.2,21.8,16.3,18.2,15.1,82.8,26.501,100,45.83,rain,0,0,44.4,23.3,51.9,1014.7,81.7,13.7,80.9,6.8,3,10,2023-08-14T06:13:28,2023-08-14T20:21:19,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/15/2023,27,12.6,20.6,27.3,12.6,20.7,13.7,67.5,0,0,0,,0,0,47.9,21.5,263.7,1017.6,8.1,15.9,284.3,24.6,9,10,2023-08-15T06:14:39,2023-08-15T20:19:44,0.98,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/16/2023,29.8,18.1,24.5,30.8,18.1,24.9,16.7,62.9,0,0,0,,0,0,62.6,34.5,207.7,1007.2,24.9,16,253.5,22.1,9,60,2023-08-16T06:15:50,2023-08-16T20:18:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/17/2023,23.6,17.1,20.4,23.6,17.1,20.4,11.3,56.8,0,0,0,,0,0,53.6,31.9,309.5,1009.1,36.3,15.9,223.8,19.3,9,10,2023-08-17T06:17:01,2023-08-17T20:16:32,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/18/2023,26.2,13.5,20,26.2,13.5,20,12.8,65.4,0,0,0,,0,0,61,26.6,169.1,1013.1,9.8,13.8,243.7,20.8,8,10,2023-08-18T06:18:13,2023-08-18T20:14:54,0.08,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/19/2023,32,20,25.8,36.2,20,27.2,18.6,65.2,0,0,0,,0,0,35.3,21.9,196,1008.3,10,16,261.8,22.6,8,60,2023-08-19T06:19:24,2023-08-19T20:13:15,0.11,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/20/2023,27.2,19,23.4,29.4,19,23.5,14.7,58.8,0,0,0,,0,0,38.9,20,10.3,1020.2,20.4,15.8,187.2,16.2,7,30,2023-08-20T06:20:36,2023-08-20T20:11:35,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/21/2023,25.3,17.4,21.2,25.3,17.4,21.2,16.4,74.6,0,0,0,,0,0,33.6,19.8,88.3,1022.1,75.4,15.2,138.7,12.2,8,10,2023-08-21T06:21:47,2023-08-21T20:09:54,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/22/2023,36.7,21.8,28.9,46,21.8,33.4,22.6,70.5,0,0,0,,0,0,38.9,22,180.3,1015.3,29.8,15,241.9,20.9,8,100,2023-08-22T06:22:59,2023-08-22T20:08:12,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/23/2023,35.6,26.6,30.7,42.5,26.6,36,24.3,70.3,0,0,0,,0,0,50,19.1,263.6,1009.8,8,15.2,253.8,21.8,8,75,2023-08-23T06:24:10,2023-08-23T20:06:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/24/2023,30,20.7,25.2,32.4,20.7,25.9,20.8,77.5,0,0,0,,0,0,38.9,18.5,356.9,1010.5,53.3,14.8,185.1,16,9,30,2023-08-24T06:25:21,2023-08-24T20:04:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/25/2023,31.3,21,25.5,33.3,21,26,18.2,66.4,0,0,0,,0,0,59,21.3,350.4,1014.2,23.3,15.9,278.3,24.2,10,10,2023-08-25T06:26:33,2023-08-25T20:03:02,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/26/2023,22,16.3,19.5,22,16.3,19.5,12.8,65.9,0,0,0,,0,0,43.6,23.3,24.2,1020.9,60.9,16,200.7,17.2,10,10,2023-08-26T06:27:44,2023-08-26T20:01:17,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/27/2023,24.7,12.6,19.1,24.7,12.6,19.1,12.2,66.4,0,0,0,,0,0,16.6,12.9,175.5,1019.2,41,15.3,203.3,17.7,9,10,2023-08-27T06:28:56,2023-08-27T19:59:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/28/2023,29.4,17.4,23.4,30.1,17.4,23.6,15.5,62.6,0,0,0,,0,0,31.7,18.3,239.1,1013.7,29.7,16,221.9,19.1,9,10,2023-08-28T06:30:07,2023-08-28T19:57:44,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/29/2023,27.9,17.5,23.1,27.6,17.5,23.1,14.6,61.2,0,0,0,,0,0,44.6,21.1,349.9,1014.3,21.3,13.7,186,15.9,8,10,2023-08-29T06:31:19,2023-08-29T19:55:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/30/2023,26.1,16.1,21,26.1,16.1,21,12.3,58.6,0,0,0,,0,0,29.5,16.1,123.7,1018.3,27.7,16,230.7,20,8,10,2023-08-30T06:32:30,2023-08-30T19:54:09,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/31/2023,27.7,15.8,21.8,26.8,15.8,21.7,10.2,50.4,0,0,0,,0,0,59.1,25.9,157.7,1016.1,8.5,16,242.9,20.8,8,10,2023-08-31T06:33:42,2023-08-31T19:52:21,0.52,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/1/2023,31.8,17.3,24.4,32.1,17.3,24.5,13.6,51.7,0,0,0,,0,0,51.9,25.6,182.3,1014.5,17.1,16,230,19.8,8,10,2023-09-01T06:34:53,2023-09-01T19:50:32,0.55,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/2/2023,31.7,21.9,27.4,33.5,21.9,27.9,16.7,52.3,0,0,0,,0,0,41.1,19.4,199.3,1010.7,29.5,16,160.8,13.9,8,15,2023-09-02T06:36:04,2023-09-02T19:48:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/3/2023,36.1,23.8,29.5,37.5,23.8,30.2,17.5,49.7,0,0,0,,0,0,44.8,20.4,212.2,1006.7,16.7,16,215.8,18.8,8,10,2023-09-03T06:37:16,2023-09-03T19:46:52,0.62,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/4/2023,36.7,23.3,30,36.6,23.3,30.1,16,44.7,0,0,0,,0,0,56.7,29.6,177.2,1004.7,6.8,16,238,20.7,8,10,2023-09-04T06:38:27,2023-09-04T19:45:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/5/2023,32.5,24.1,28.1,34.6,24.1,29.1,19.1,59.1,0.125,100,4.17,rain,0,0,44.6,23.1,194.6,1003,36.5,16,154.2,13.5,7,60,2023-09-05T06:39:38,2023-09-05T19:43:10,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/6/2023,23.3,16.2,18.7,23.3,16.2,18.7,14.3,76,0,0,0,,0,0,47.8,28.5,336.9,1011.4,94,15.5,45.8,3.9,2,10,2023-09-06T06:40:49,2023-09-06T19:41:19,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/7/2023,17.8,13.6,15.8,17.8,13.6,15.8,10.6,71.8,0,0,0,,0,0,29.5,15.8,15.7,1017.2,93.8,16,62.2,5.5,3,10,2023-09-07T06:42:01,2023-09-07T19:39:27,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/8/2023,25,10.4,17.4,25,10.4,17.4,10.5,67.6,0,0,0,,0,0,14.8,11.3,126.9,1019.6,7.5,15.4,222.5,19.1,7,10,2023-09-08T06:43:12,2023-09-08T19:37:34,0.79,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/9/2023,24.2,16.1,19.1,24.2,16.1,19.1,12.9,67.8,0.372,100,8.33,rain,0,0,22.3,15.8,211.3,1020.3,56.9,15.5,128.5,11.1,6,10,2023-09-09T06:44:23,2023-09-09T19:35:42,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/10/2023,22.4,16.1,18.7,22.4,16.1,18.7,12.3,68.7,0,0,0,,0,0,42.5,18,6.9,1022.1,71.1,15.7,141,12.3,6,10,2023-09-10T06:45:35,2023-09-10T19:33:49,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/11/2023,22.8,11.4,17.2,22.8,11.4,17.2,9,62.1,0.829,100,4.17,rain,0,0,55.4,18.4,7.7,1021.8,31.2,15.5,214,18.5,8,10,2023-09-11T06:46:46,2023-09-11T19:31:56,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/12/2023,18.8,11.3,14.7,18.8,11.3,14.7,10.1,75.3,4.178,100,8.33,rain,0,0,47.9,21.9,350.6,1020.7,70.3,15.8,148.8,12.9,7,10,2023-09-12T06:47:57,2023-09-12T19:30:02,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/13/2023,18.9,6.8,12.9,18.9,6.2,12.8,5.6,64.8,0,0,0,,0,0,16.6,11.9,104.2,1021.2,2.9,15.5,232.4,20.1,8,10,2023-09-13T06:49:09,2023-09-13T19:28:08,0.95,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/14/2023,28.4,10.5,19.2,27.6,10.5,19.1,8.5,54,0,0,0,,0,0,45.7,26.3,175.8,1017.1,32.8,16,222.9,19.4,7,10,2023-09-14T06:50:20,2023-09-14T19:26:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/15/2023,21.8,15.3,18.2,21.8,15.3,18.2,13.5,75.4,6.996,100,29.17,rain,0,0,27.7,14.9,211.1,1015.6,70.7,14.6,67.6,5.9,4,30,2023-09-15T06:51:32,2023-09-15T19:24:20,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/16/2023,22,10.3,16.5,22,10.3,16.5,11.2,73.6,0,0,0,,0,0,33.5,18.4,350.1,1017.1,49.3,11.2,188.9,16.3,9,10,2023-09-16T06:52:43,2023-09-16T19:22:26,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/17/2023,22.1,10.3,16.1,22.1,10.3,16.1,10,70.1,0,0,0,,0,0,16.6,9.7,351.2,1018.5,32.3,15.2,190.4,16.6,7,10,2023-09-17T06:53:55,2023-09-17T19:20:32,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/18/2023,24.5,10.9,18,24.5,10.9,18,9.6,61.6,0,0,0,,0,0,41.2,19.6,130.9,1014.1,39.5,15.4,181.5,15.7,7,10,2023-09-18T06:55:07,2023-09-18T19:18:37,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/19/2023,27.1,16.5,21.1,27.4,16.5,21.2,12.9,60.1,0,0,0,,0,0,42.5,21.2,129.8,1009,19.8,16,189.2,16.3,7,15,2023-09-19T06:56:19,2023-09-19T19:16:43,0.16,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/20/2023,30.2,15,22.5,29.7,15,22.3,13.9,61.2,0,0,0,,0,0,33.5,20.2,152.6,1013,9.1,15.9,202.5,17.3,7,30,2023-09-20T06:57:31,2023-09-20T19:14:48,0.2,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/21/2023,28.4,16.5,22.5,27.9,16.5,22.4,14.1,62,0,0,0,,0,0,25.9,14.5,129,1019.6,21.6,15.8,172.4,14.7,7,10,2023-09-21T06:58:43,2023-09-21T19:12:54,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/22/2023,23.4,18.1,20.7,23.4,18.1,20.7,14.6,68.7,0,0,0,,0,0,29.5,20,113.2,1018.1,78.7,16,98.6,8.6,5,10,2023-09-22T06:59:55,2023-09-22T19:10:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/23/2023,23.7,18.1,20.2,23.7,18.1,20.2,17,82.4,16.706,100,25,rain,0,0,55.5,27.9,120.1,1012.2,96.3,14.4,76.5,6.8,4,30,2023-09-23T07:01:07,2023-09-23T19:09:05,0.3,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/24/2023,21.7,16.7,19,21.7,16.7,19,15.5,80.9,24.021,100,50,rain,0,0,59.4,25.7,128.2,1010.4,92.7,14.8,147.1,12.7,8,10,2023-09-24T07:02:20,2023-09-24T19:07:11,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/25/2023,17.6,16.4,17,17.6,16.4,17,15.5,91,35.007,100,91.67,rain,0,0,44.6,13.8,71.7,1015.6,97.8,11.6,26.3,2.3,1,10,2023-09-25T07:03:32,2023-09-25T19:05:17,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/26/2023,18.9,16.2,17.4,18.9,16.2,17.4,15.2,86.7,2.343,100,20.83,rain,0,0,44.6,17.5,65.4,1020.2,98.7,14.5,39.9,3.5,2,10,2023-09-26T07:04:45,2023-09-26T19:03:23,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/27/2023,22.9,16.2,18.6,22.9,16.2,18.6,14.7,78.4,0.224,100,4.17,rain,0,0,40.7,17.8,87.6,1019.6,84.8,16,103.5,9,4,10,2023-09-27T07:05:58,2023-09-27T19:01:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/28/2023,21.9,17,18.8,21.9,17,18.8,14.7,77.3,0,0,0,,0,0,53,26.6,130.6,1017.2,75,16,87.9,7.5,4,10,2023-09-28T07:07:11,2023-09-28T18:59:35,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/29/2023,23.1,15.9,18.9,23.1,15.9,18.9,15.8,82.6,30.243,100,50,rain,0,0,76.5,23.8,130.8,1014.3,63.1,14.3,74.3,6.4,5,15,2023-09-29T07:08:24,2023-09-29T18:57:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/30/2023,30.5,19.4,24.1,32.3,19.4,24.6,19,74.6,4.022,100,20.83,rain,0,0,51.3,21,115.5,1015.2,45.9,14.8,171.6,14.8,6,75,2023-09-30T07:09:38,2023-09-30T18:55:49,0.54,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/1/2023,32.7,20.4,25.6,33.5,20.4,25.8,16.7,60.4,0,0,0,,0,0,43.9,23,167.6,1018,10.7,15.8,176.5,15.3,6,60,2023-10-01T07:10:52,2023-10-01T18:53:56,0.57,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/2/2023,31.6,19.3,25,30.6,19.3,24.8,13.7,50.9,0,0,0,,0,0,47.5,29.6,172.2,1016.2,10.4,16,177.8,15.2,6,10,2023-10-02T07:12:06,2023-10-02T18:52:04,0.61,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/3/2023,30.4,19.3,23.7,29.8,19.3,23.7,14.6,58.6,1.174,100,12.5,rain,0,0,59.3,33.9,177.9,1010.8,47.7,15.6,110,9.6,6,10,2023-10-03T07:13:20,2023-10-03T18:50:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/4/2023,21.1,13.1,17.2,21.1,13.1,17.2,12.3,73.2,1.719,100,8.33,rain,0,0,67.1,34.5,229,1009.1,78.4,16,54,4.6,2,10,2023-10-04T07:14:34,2023-10-04T18:48:20,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/5/2023,17.1,11.3,14.1,17.1,11.3,14.1,6.9,63,0.324,100,4.17,rain,0,0,63.7,34.6,267.4,1011.8,49.6,16,157.8,13.7,8,10,2023-10-05T07:15:49,2023-10-05T18:46:29,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/6/2023,13.4,7,10.2,13.4,3.6,8.8,3.6,65.2,1.396,100,29.17,rain,0,0,65.7,32,302.4,1016.1,75.3,15.7,85.4,7.4,7,10,2023-10-06T07:17:04,2023-10-06T18:44:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
